2024-05-04;18:56:21.975548;[162 PING];18:56:22.106548;[402/162 PONG] (1)
2024-05-04;18:56:22.635747;[165 PING];18:56:23.009747;[403/165 PONG] (2)
2024-05-04;18:56:23.607273;[163 PING];18:56:24.158273;[406/163 PONG] (1)
2024-05-04;18:56:23.669205;[166 PING];18:56:24.135205;[407/166 PONG] (2)
2024-05-04;18:56:24.824286;[167 PING];;(проигнорировано)
2024-05-04;18:56:25.596828;[164 PING];18:56:26.476828;[408/164 PONG] (1)
2024-05-04;18:56:26.156734;[165 PING];18:56:26.710734;[409/165 PONG] (1)
2024-05-04;18:56:26.869186;[168 PING];18:56:27.733186;[410/168 PONG] (2)
2024-05-04;18:56:27.787738;[169 PING];18:56:28.702738;[411/169 PONG] (2)
2024-05-04;18:56:27.822545;[166 PING];18:56:27.981545;[412/166 PONG] (1)
2024-05-04;18:56:30.338728;[167 PING];18:56:30.674728;[415/167 PONG] (1)
2024-05-04;18:56:30.559365;[170 PING];18:56:31.528365;[416/170 PONG] (2)
2024-05-04;18:56:31.838249;[168 PING];18:56:32.745249;[417/168 PONG] (1)
2024-05-04;18:56:32.414829;[171 PING];18:56:33.066829;[418/171 PONG] (2)
2024-05-04;18:56:32.808244;[169 PING];18:56:33.089244;[419/169 PONG] (1)
2024-05-04;18:56:32.840840;[172 PING];18:56:33.262840;[420/172 PONG] (2)
2024-05-04;18:56:33.238239;[173 PING];18:56:33.441239;[423/173 PONG] (2)
2024-05-04;18:56:35.223482;[174 PING];;(проигнорировано)
2024-05-04;18:56:35.223482;[170 PING];18:56:35.789482;[424/170 PONG] (1)
2024-05-04;18:56:35.743980;[171 PING];18:56:35.970980;[425/171 PONG] (1)
2024-05-04;18:56:37.110311;[175 PING];18:56:37.744311;[426/175 PONG] (2)
2024-05-04;18:56:38.576205;[172 PING];18:56:39.084205;[429/172 PONG] (1)
2024-05-04;18:56:39.173478;[176 PING];;(проигнорировано)
2024-05-04;18:56:39.518450;[173 PING];18:56:40.470450;[430/173 PONG] (1)
2024-05-04;18:56:40.370915;[177 PING];18:56:40.871915;[431/177 PONG] (2)
2024-05-04;18:56:40.608443;[178 PING];18:56:40.825443;[432/178 PONG] (2)
2024-05-04;18:56:41.505154;[174 PING];18:56:41.955154;[433/174 PONG] (1)
2024-05-04;18:56:42.958606;[179 PING];18:56:43.940606;[434/179 PONG] (2)
2024-05-04;18:56:42.958606;[180 PING];;(проигнорировано)
2024-05-04;18:56:43.571764;[181 PING];18:56:43.887764;[437/181 PONG] (2)
2024-05-04;18:56:44.314471;[175 PING];18:56:44.759471;[438/175 PONG] (1)
2024-05-04;18:56:44.738093;[182 PING];18:56:45.013093;[439/182 PONG] (2)
2024-05-04;18:56:46.440703;[176 PING];18:56:47.086703;[440/176 PONG] (1)
2024-05-04;18:56:46.532318;[183 PING];18:56:46.794318;[441/183 PONG] (2)
2024-05-04;18:56:47.162909;[177 PING];18:56:47.593909;[442/177 PONG] (1)
2024-05-04;18:56:47.744897;[184 PING];18:56:48.700897;[443/184 PONG] (2)
2024-05-04;18:56:49.631834;[185 PING];18:56:50.019834;[446/185 PONG] (2)
2024-05-04;18:56:49.704074;[178 PING];18:56:50.622074;[447/178 PONG] (1)
2024-05-04;18:56:50.040861;[179 PING];18:56:50.375861;[448/179 PONG] (1)
2024-05-04;18:56:51.793187;[180 PING];18:56:52.673187;[449/180 PONG] (1)
2024-05-04;18:56:52.185473;[186 PING];18:56:52.369473;[450/186 PONG] (2)
2024-05-04;18:56:53.485730;[181 PING];18:56:54.049730;[453/181 PONG] (1)
2024-05-04;18:56:54.488233;[187 PING];18:56:55.290233;[454/187 PONG] (2)
2024-05-04;18:56:54.959679;[182 PING];18:56:55.906679;[455/182 PONG] (1)
2024-05-04;18:56:55.481137;[188 PING];18:56:56.229137;[456/188 PONG] (2)
2024-05-04;18:56:55.654036;[183 PING];18:56:56.204036;[457/183 PONG] (1)
2024-05-04;18:56:56.154033;[189 PING];18:56:56.744033;[458/189 PONG] (2)
2024-05-04;18:56:56.885324;[190 PING];18:56:57.616324;[459/190 PONG] (2)
2024-05-04;18:56:57.353154;[184 PING];18:56:57.491154;[460/184 PONG] (1)
2024-05-04;18:56:58.287947;[191 PING];18:56:58.570947;[463/191 PONG] (2)
2024-05-04;18:56:58.611558;[185 PING];18:56:59.417558;[464/185 PONG] (1)
2024-05-04;18:56:59.083447;[186 PING];18:56:59.409447;[465/186 PONG] (1)
2024-05-04;18:57:00.794178;[187 PING];18:57:01.252178;[466/187 PONG] (1)
2024-05-04;18:57:00.919536;[192 PING];18:57:01.107536;[467/192 PONG] (2)
2024-05-04;18:57:01.525549;[188 PING];18:57:01.882549;[468/188 PONG] (1)
2024-05-04;18:57:02.510045;[189 PING];18:57:03.097045;[469/189 PONG] (1)
2024-05-04;18:57:02.663745;[193 PING];18:57:03.190745;[470/193 PONG] (2)
2024-05-04;18:57:02.681687;[190 PING];18:57:02.854687;[471/190 PONG] (1)
2024-05-04;18:57:03.332573;[191 PING];18:57:03.536573;[474/191 PONG] (1)
2024-05-04;18:57:03.495697;[194 PING];18:57:03.860697;[475/194 PONG] (2)
2024-05-04;18:57:04.560163;[195 PING];18:57:04.821163;[476/195 PONG] (2)
2024-05-04;18:57:05.921025;[196 PING];18:57:06.570025;[477/196 PONG] (2)
2024-05-04;18:57:06.875324;[197 PING];18:57:07.836324;[478/197 PONG] (2)
2024-05-04;18:57:06.951421;[192 PING];18:57:07.869421;[479/192 PONG] (1)
2024-05-04;18:57:07.580777;[198 PING];18:57:08.286777;[480/198 PONG] (2)
2024-05-04;18:57:08.361472;[199 PING];18:57:08.639472;[483/199 PONG] (2)
2024-05-04;18:57:09.278088;[193 PING];18:57:09.553088;[484/193 PONG] (1)
2024-05-04;18:57:10.227089;[200 PING];18:57:10.785089;[485/200 PONG] (2)
2024-05-04;18:57:11.175076;[201 PING];18:57:11.372076;[486/201 PONG] (2)
2024-05-04;18:57:11.705897;[194 PING];18:57:12.265897;[487/194 PONG] (1)
2024-05-04;18:57:12.939802;[202 PING];18:57:13.594802;[488/202 PONG] (2)
2024-05-04;18:57:13.085310;[203 PING];18:57:13.228310;[491/203 PONG] (2)
2024-05-04;18:57:13.649635;[195 PING];18:57:14.033635;[492/195 PONG] (1)
2024-05-04;18:57:14.790502;[204 PING];;(проигнорировано)
2024-05-04;18:57:16.023794;[196 PING];18:57:16.519794;[493/196 PONG] (1)
2024-05-04;18:57:17.510988;[205 PING];18:57:18.167988;[494/205 PONG] (2)
2024-05-04;18:57:18.120038;[197 PING];18:57:18.354038;[497/197 PONG] (1)
2024-05-04;18:57:18.979512;[206 PING];18:57:19.674512;[498/206 PONG] (2)
2024-05-04;18:57:19.917707;[207 PING];18:57:20.072707;[499/207 PONG] (2)
2024-05-04;18:57:20.196732;[198 PING];18:57:20.989732;[500/198 PONG] (1)
2024-05-04;18:57:20.625270;[199 PING];18:57:21.029270;[501/199 PONG] (1)
2024-05-04;18:57:21.216838;[200 PING];18:57:21.611838;[502/200 PONG] (1)
2024-05-04;18:57:22.043413;[208 PING];18:57:22.691413;[503/208 PONG] (2)
2024-05-04;18:57:23.244115;[201 PING];18:57:23.565115;[506/201 PONG] (1)
2024-05-04;18:57:23.888061;[209 PING];18:57:24.374061;[507/209 PONG] (2)
2024-05-04;18:57:25.251097;[210 PING];18:57:25.500097;[508/210 PONG] (2)
2024-05-04;18:57:25.956338;[202 PING];18:57:26.093338;[509/202 PONG] (1)
2024-05-04;18:57:26.051519;[211 PING];18:57:26.755519;[510/211 PONG] (2)
2024-05-04;18:57:27.866514;[212 PING];;(проигнорировано)
2024-05-04;18:57:28.753955;[213 PING];18:57:28.857955;[513/213 PONG] (2)
2024-05-04;18:57:29.142301;[203 PING];18:57:30.015301;[514/203 PONG] (1)
2024-05-04;18:57:29.558776;[214 PING];18:57:29.769776;[515/214 PONG] (2)
2024-05-04;18:57:30.781739;[204 PING];18:57:31.642739;[516/204 PONG] (1)
2024-05-04;18:57:31.463267;[205 PING];18:57:31.854267;[517/205 PONG] (1)
2024-05-04;18:57:32.721459;[215 PING];18:57:33.256459;[518/215 PONG] (2)
2024-05-04;18:57:32.744671;[216 PING];;(проигнорировано)
2024-05-04;18:57:33.812170;[206 PING];18:57:34.573170;[521/206 PONG] (1)
2024-05-04;18:57:34.235169;[217 PING];18:57:34.527169;[522/217 PONG] (2)
2024-05-04;18:57:36.744827;[207 PING];;(проигнорировано)
2024-05-04;18:57:38.579587;[208 PING];18:57:38.995587;[525/208 PONG] (1)
2024-05-04;18:57:39.440271;[209 PING];;(проигнорировано)
2024-05-04;18:57:40.266793;[218 PING];18:57:40.791793;[526/218 PONG] (2)
2024-05-04;18:57:40.287730;[210 PING];18:57:40.572730;[527/210 PONG] (1)
2024-05-04;18:57:41.078592;[219 PING];18:57:41.898592;[528/219 PONG] (2)
2024-05-04;18:57:42.378093;[211 PING];18:57:43.164093;[529/211 PONG] (1)
2024-05-04;18:57:43.006700;[220 PING];18:57:43.297700;[530/220 PONG] (2)
2024-05-04;18:57:43.126214;[221 PING];;(проигнорировано)
2024-05-04;18:57:43.254899;[212 PING];18:57:44.130899;[533/212 PONG] (1)
2024-05-04;18:57:44.147940;[222 PING];18:57:44.820940;[534/222 PONG] (2)
2024-05-04;18:57:44.227946;[213 PING];18:57:45.195946;[535/213 PONG] (1)
2024-05-04;18:57:45.015893;[223 PING];18:57:45.884893;[536/223 PONG] (2)
2024-05-04;18:57:45.234509;[214 PING];18:57:45.640509;[537/214 PONG] (1)
2024-05-04;18:57:45.875122;[215 PING];18:57:45.984122;[538/215 PONG] (1)
2024-05-04;18:57:46.117940;[224 PING];18:57:46.827940;[539/224 PONG] (2)
2024-05-04;18:57:47.523190;[216 PING];;(проигнорировано)
2024-05-04;18:57:48.818600;[225 PING];18:57:49.607600;[542/225 PONG] (2)
2024-05-04;18:57:50.151397;[217 PING];18:57:50.792397;[543/217 PONG] (1)
2024-05-04;18:57:50.835577;[226 PING];18:57:51.351577;[544/226 PONG] (2)
